bout_id,date,red_fighter_id,red_fighter,blue_fighter_id,blue_fighter,red_prior_ufc_fights,blue_prior_ufc_fights,cohort_split,included,exclusion_reason
e8307c7686c42d8c,2025-11-22,fc08099550072fe4,Waldo Cortes Acosta,6747ccd6d1acd266,Shamil Gaziev,10,4,validation,True,
24bb03f0a3415fbe,2025-12-13,9560ff14eb3129f7,Giga Chikadze,239d8e5359022f3b,Kevin Vallejos,11,2,validation,True,
71170fb7ade3e1f4,2025-12-13,5c637af9472ae7cc,Jamey-Lyn Horth,59c438c81fbf3ece,Tereza Bleda,5,2,validation,True,
93ca562453f65b8d,2025-12-13,20bccc9bb4ceb23e,Melquizael Costa,5b03b61f9d90125e,Morgan Charriere,7,5,validation,True,
a5a81a39ccf9b680,2025-12-13,6e15f63b6c2e2c15,Brandon Royval,5d1b7e3dd9e11074,Manel Kape,11,9,validation,True,
007e8e0d4a39d82c,2026-01-24,b50a426a33da0012,Sean O'Malley,efb96bf3e9ada36f,Song Yadong,14,15,validation,True,
33be2456161c14c3,2026-01-24,2f815ed5f8278ba6,Ateba Gautier,22e07d3da1aa3475,Andrey Pulyaev,3,2,validation,True,
6c9f4799990c3c33,2026-01-24,2b6fc1c02736833d,Umar Nurmagomedov,aa72b0f831d0bfe5,Deiveson Figueiredo,8,20,final_holdout,True,
780cab0cd07589e4,2026-01-24,1091d4d957141094,Nikita Krylov,476fe566d2df676e,Modestas Bukauskas,20,11,final_holdout,True,
836a188a90e479a5,2026-01-24,040a74bb0a465c54,Arnold Allen,52ef95b5860fb28c,Jean Silva,13,6,final_holdout,True,
b5aafe149bec4306,2026-01-24,ab2b4ff41d6ebe0f,Alex Perez,814e5233e2acf2ee,Charles Johnson,13,12,final_holdout,True,
d63c9aa4f4873001,2026-01-24,262d32ebda89efc4,Natalia Silva,47b63240018d5d86,Rose Namajunas,7,18,final_holdout,True,
d93ee3860196c4ae,2026-01-24,fc08099550072fe4,Waldo Cortes Acosta,d3df1add9d9a7efb,Derrick Lewis,11,30,final_holdout,True,
fa4b3f5ce8055921,2026-01-24,9e8f6c728eb01124,Justin Gaethje,7826923b47f8d72a,Paddy Pimblett,14,7,final_holdout,True,
32e9bc4d0a19a923,2026-01-31,17734443a833cdf7,Quillan Salkilld,af9f42e6894047fc,Jamie Mullarkey,3,12,final_holdout,True,
4c1e7e1765a5438a,2026-01-31,7facc9c45d792985,Kaan Ofli,3f11fd1751fa83b1,Yizha,3,3,final_holdout,True,
57d7a683b85bb87b,2026-01-31,c814b4c899793af6,Rafael Fiziev,9c393e836a852f30,Mauricio Ruffy,11,4,final_holdout,True,
67765535bd0b6bdf,2026-01-31,c62fbc117d57b943,Tai Tuivasa,17923f676f100e16,Tallison Teixeira,16,2,final_holdout,True,
a7ae8f6eb5fc3a79,2026-01-31,193b9d1858bc4df3,Dan Hooker,c2299ec916bc7c56,Benoit Saint Denis,23,11,final_holdout,True,
b06b43670238c2d8,2026-01-31,e1248941344b3288,Alexander Volkanovski,f166e93d04a8c274,Diego Lopes,17,8,final_holdout,True,
d94f1b32a81e3fa1,2026-01-31,c15fa95b9a12fde4,Junior Tafa,07a74004d964c7f4,Billy Elekana,6,3,final_holdout,True,
2a26c0cfa06265b7,2026-02-07,ffd3224638c01b57,Jean Matsumoto,a09ed60aa67a3f67,Farid Basharat,4,5,final_holdout,True,
2bbfbb234c255249,2026-02-07,9f5e3c20ce40b344,Klaudia Sygula,b1e5bcaad32a3cac,Priscila Cachoeira,2,12,final_holdout,True,
6cca11f353a2b42d,2026-02-07,e4277e87a789d687,Dustin Jacoby,6add18754930182b,Julius Walker,16,2,final_holdout,True,
84e8ccc3c97c2b4c,2026-02-07,2997e7fe3c9d3d4a,Wang Cong,de594b35c45c2e9a,Eduarda Moura,4,4,final_holdout,True,
8fea32ab0445859c,2026-02-07,0d65c432720accb9,Michal Oleksiejczuk,8e9eb3fc86db0f7d,Marc-Andre Barriault,17,16,final_holdout,True,
abefaf1807941ee4,2026-02-07,0f1efce7d2571d10,Nikolay Veretennikov,d8da10db80131bec,Niko Price,4,19,final_holdout,True,
cc5c5a8cff4c1ae9,2026-02-07,7138a15258dabf20,Bruna Brasil,8bd4200561c77a62,Ketlen Souza,6,5,final_holdout,True,
dbbf8334a2600895,2026-02-07,6d35bf94f7d30241,Amir Albazi,98aa60cf58071fd6,Kyoji Horiguchi,6,9,final_holdout,True,
fb4b1754d510b0d0,2026-02-07,bc711b6dd95c1af6,Mario Bautista,18d01f7f8338ae72,Vinicius Oliveira,13,4,final_holdout,True,
04b7bcc0e8488604,2026-02-21,e2f6b2769aaedd6c,Serghei Spivac,7d8435c56043b0ae,Ante Delija,14,2,final_holdout,True,
202d3277e569ad03,2026-02-21,c68c68efaa5ca6ef,Chidi Njokuani,28d421729451c8ca,Carlos Leal,9,3,final_holdout,True,
372d1dee0db8dbee,2026-02-21,23dec7c47cb418f8,Zach Reese,595db60957de51d3,Michel Pereira,6,14,final_holdout,True,
5b97f47cdd355cbe,2026-02-21,ac026518a9b4dc0f,Jordan Leavitt,70380ccdc81915b8,Yadier del Valle,8,2,final_holdout,True,
6e78d874097a3d22,2026-02-21,aa0c573da7119292,Juliana Miller,f1ab6f37492c630a,Carli Judice,4,3,final_holdout,True,
8d740c844353ae0e,2026-02-21,0d8011111be000b2,Sean Strickland,093e1f5bb73850be,Anthony Hernandez,23,11,final_holdout,True,
8f9896e60047007f,2026-02-21,3d074044a33825e7,Ramiz Brahimaj,64facb6cc564262d,Punahele Soriano,8,10,final_holdout,True,
dc6f6c8228390ebb,2026-02-21,82a5152216251682,Dan Ige,20bccc9bb4ceb23e,Melquizael Costa,20,8,final_holdout,True,
dd12bf51c5ed7f1e,2026-02-21,b997be68943010fc,Geoff Neal,681399317dbf4701,Uros Medic,13,9,final_holdout,True,
fd56a469e4589ebc,2026-02-21,f2b3f4ef3f780168,Nora Cornolle,f9ab66e67240db7b,Joselyne Edwards,5,11,final_holdout,True,
1330b5c21269fe92,2026-02-28,792be9a24df82ed6,Brandon Moreno,bb2c3c3a466224af,Lone'er Kavanagh,19,3,final_holdout,True,
25ab195cefbce1d0,2026-02-28,7debc13b36343605,Cristian Quinonez,9c27f3217891f3f0,Kris Moutinho,3,3,final_holdout,True,
36d12b31957e94db,2026-02-28,7c7332319c14094c,Marlon Vera,9a97acbfd5a08bfa,David Martinez,25,2,final_holdout,True,
581292ffe5b09344,2026-02-28,21b813b919776d90,Erik Silva,5d495dec23d7c68e,Francis Marshall,2,5,final_holdout,True,
7df505d8260ba680,2026-02-28,5ef94841c4bc3f86,Edgar Chairez,53c10176e3bc7416,Felipe Bunes,5,3,final_holdout,True,
81f3d28d30d17378,2026-02-28,4148802ae4a50768,Daniel Zellhuber,887961364be5ceb3,King Green,6,28,final_holdout,True,
c40b934d2666e351,2026-02-28,06e4245d16fc5315,Ailin Perez,9cdd2da1a9104a0b,Macy Chiasson,6,13,final_holdout,True,
6a4738656c493ee9,2026-03-07,d1c65d2cf2925ddd,Gregory Rodrigues,1e719d4b676dc19a,Brunno Ferreira,12,8,final_holdout,True,
a22fd3735819d858,2026-03-07,3cf18e01cb6cbde3,Sumudaerji,c051c2e12d692b8a,Jesus Aguilar,9,6,final_holdout,True,
bed89a91da9d04c1,2026-03-07,05339613bf8e9808,Rob Font,fe2babf95de24fb1,Raul Rosas Jr.,20,6,final_holdout,True,
d564db29997e1371,2026-03-07,4126a78111c0855a,Caio Borralho,d549cefc7c54ab78,Reinier de Ridder,8,5,final_holdout,True,
ecd16d14a138d7fb,2026-03-07,d8c7c61b176e3994,Cody Garbrandt,86bace9e4ad85542,Xiao Long,16,3,final_holdout,True,
f02c0adc4ae629c6,2026-03-07,519e4fe37ce9ff75,Drew Dober,511e82663651438d,Michael Johnson,26,31,final_holdout,True,
f030febede41c661,2026-03-07,150ff4cc642270b9,Max Holloway,07225ba28ae309b6,Charles Oliveira,31,36,final_holdout,True,
f661ef429055f8c1,2026-03-07,7f6ed67d3ed3c036,Cody Durden,17cb6d8e8187f304,Nyamjargal Tumendemberel,14,2,final_holdout,True,
244285b7fd0ddece,2026-03-14,e375cb5caf4717b6,Piera Rodriguez,e94085e821bd81de,Sam Hughes,6,11,final_holdout,True,
3b7b771b9578383d,2026-03-14,3df5493bb279226f,Amanda Lemos,38c7f72747f4f712,Gillian Robertson,14,19,final_holdout,True,
8bee5192baec71d8,2026-03-14,8fd808923cffff82,Andre Fili,7d6ceff6747f2de2,Jose Delgado,25,3,final_holdout,True,
cff81d681a01ae18,2026-03-14,0c6d9ea8306c029e,Brad Tavares,cad24459b28592ca,Eryk Anders,27,19,final_holdout,True,
db7694f4513120d5,2026-03-14,cd13728ae1151f46,Ion Cutelaba,46e2011d92463b7e,Oumar Sy,19,4,final_holdout,True,
f26c0bdf7689aea2,2026-03-14,5442f1bc4b47eaf3,Chris Curtis,bf2c8e01b07d3eb1,Myktybek Orolbai,11,5,final_holdout,True,
f44b4e998b6829f6,2026-03-14,7478b7f959ba61f5,Elijah Smith,a474aade8eb3a8f0,SuYoung You,2,3,final_holdout,True,
f594fc5c2bc6237e,2026-03-14,fba03cd6cc28dc41,Josh Emmett,239d8e5359022f3b,Kevin Vallejos,16,3,final_holdout,True,
fc9168fd102e2e66,2026-03-14,814e5233e2acf2ee,Charles Johnson,294aa73dbf37d281,Bruno Silva,13,10,final_holdout,True,
346e3897c2ead99a,2026-03-21,76e2870ffafbe38f,Movsar Evloev,396fe87b84ac2e1c,Lerone Murphy,9,10,final_holdout,True,
562d916f55918901,2026-03-21,327d5f279895110d,Roman Dolidze,a93f94c923c3a9cb,Christian Leroy Duncan,13,8,final_holdout,True,
5ee11b727e89e8ad,2026-03-21,a67d071163962af8,Michael Page,8b6e5dc2ba1edbe7,Sam Patterson,4,5,final_holdout,True,
1c50e43770ba84fc,2026-03-28,04835018f90b118c,Casey O'Neill,a6eb54ae17a551be,Gabriella Fernandes,7,5,final_holdout,True,
6102e7a6dcbc62f0,2026-03-28,c58f51dedb310998,Michael Chiesa,d8da10db80131bec,Niko Price,21,20,final_holdout,True,
796e1151896195aa,2026-03-28,545092d13c67aa49,Alexia Thainara,7138a15258dabf20,Bruna Brasil,2,7,final_holdout,True,
85e94a6c071fd9fa,2026-03-28,1338e2c7480bdf9e,Israel Adesanya,c1085e1701b13eca,Joe Pyfer,18,7,final_holdout,True,
9a0ecee6e8ca173f,2026-03-28,e8b731feff72294b,Alexa Grasso,6a740daf1b279661,Maycee Barber,14,12,final_holdout,True,
a76e14495e61cf19,2026-03-28,809bd1a871491508,Terrance McKinney,31f8081c7600da93,Kyle Nelson,12,11,final_holdout,True,
dbf1ee1a1912c735,2026-03-28,b4b496ec2197ee3e,Navajo Stirling,0abcf6bc47191219,Bruno Lopes,3,2,final_holdout,True,
721642e7de112e9e,2026-04-04,7dda2cf308f24a02,Virna Jandiroba,d25240135aee03e5,Tabatha Ricci,12,10,final_holdout,True,
9c9c26679701b84d,2026-04-04,f9b200db02b488d9,Lando Vannata,65db4065e2bc107d,Darrius Flowers,13,3,final_holdout,True,
af2a9d47ca8115e4,2026-04-04,3fa97913cfd205d3,Alessandro Costa,2bd98ab77a8daa75,Stewart Nicoll,5,2,final_holdout,True,
caf13346cbcfdb03,2026-04-04,27b388f0aab49780,Dione Barbosa,a4a80dd7336ffd59,Melissa Gatto,4,5,final_holdout,True,
d69bd8e53ec858dc,2026-04-04,b6452706b373eea1,Renato Moicano,fd406a32a6fb3a29,Chris Duncan,19,7,final_holdout,True,
e284a194fb4648a9,2026-04-04,3bc3f60b21cddc6a,Azamat Bekoev,147e70aa6cc48cfc,Tresean Gore,3,6,final_holdout,True,
20868a67bea63129,2026-04-11,8c0580d4fff106c1,Kelvin Gastelum,6d4b63c767106d3a,Vicente Luque,25,24,final_holdout,True,
5b49c3d36907c6df,2026-04-11,feedf3053472fe56,Charles Radtke,3920d0cc288f9b0d,Francisco Prado,6,5,final_holdout,True,
60949f33201415ca,2026-04-11,d247691a6c0e9034,Cub Swanson,583ee11abddfc581,Nate Landwehr,25,10,final_holdout,True,
62b5ce408c150fa8,2026-04-11,72db2a14ffa73ece,Mateusz Gamrot,323d4ca260dfa0ba,Esteban Ribovics,12,6,final_holdout,True,
903552edaba48f4a,2026-04-11,fa6796c55d6c5440,Curtis Blaydes,955da1675ad58a50,Josh Hokit,20,2,final_holdout,True,
a031f062b7ffefee,2026-04-11,009341ed974bad72,Jiri Prochazka,9014c02eff8b3d62,Carlos Ulberg,8,10,final_holdout,True,
aade9d76ac6c6aef,2026-04-11,e90a2f22417af68e,Azamat Murzakanov,2e5c2aa8e4ab9d82,Paulo Costa,6,11,final_holdout,True,
b4e16fb13153efdc,2026-04-11,3a46b268013afede,Kevin Holland,c6aee362c7a7d482,Randy Brown,28,21,final_holdout,True,
c4d060cff018979a,2026-04-11,2e19380f34871c6a,Dominick Reyes,c21f26bbde777573,Johnny Walker,14,15,final_holdout,True,
f506977877074aa6,2026-04-11,b08012bbe542592a,Tatiana Suarez,8e5d953bdb9ae5e7,Loopy Godinez,9,14,final_holdout,True,
0b6c13ab8ad7f82b,2026-04-18,6fd953151d981979,JJ Aldrich,5c637af9472ae7cc,Jamey-Lyn Horth,16,6,final_holdout,True,
32054bf2b36b0e47,2026-04-18,23024fdfc966410a,Gilbert Burns,dd6103dd7127db1d,Mike Malott,24,7,final_holdout,True,
5a209522211d7530,2026-04-18,a9e260472d321361,Jasmine Jasudavicius,9d62c2d8ee151f08,Karine Silva,11,7,final_holdout,True,
a661c0bee7c8d5af,2026-04-18,d945aae53e3e54e6,Thiago Moises,b2a78df161bd67f9,Gauge Young,15,2,final_holdout,True,
b5299e5b946015e5,2026-04-18,60425d07ef4b91a7,Kyler Phillips,f1d64ae34e088832,Charles Jourdain,9,16,final_holdout,True,
bae4de7ef8c0769e,2026-04-18,51e2f44a8dbf6984,Melissa Croden,07047eb7d17fb0a2,Daria Zhelezniakova,2,3,final_holdout,True,
0df4f4ac27cf2d26,2026-04-25,d35298b6df168456,Talita Alencar,abb68e3c7ca128f2,Julia Polastri,4,4,final_holdout,True,
348de8e364ecf041,2026-04-25,cc1a8b4b38b92c6d,Montel Jackson,b9f28e7045fdfce7,Raoni Barcelos,12,14,final_holdout,True,
67f24cf244134661,2026-04-25,260e9e0d4954aea6,Rodolfo Vieira,9508cc6184cb2450,Eric McConico,10,3,final_holdout,True,
84951374e4cdc679,2026-04-25,e132d47bd9efbbe0,Rafa Garcia,262a7d06203657e6,Alexander Hernandez,10,17,final_holdout,True,
cb745968bd16bf56,2026-04-25,d3f5d33d61cd00c9,Norma Dumont,f9ab66e67240db7b,Joselyne Edwards,11,12,final_holdout,True,
d421f3cd158fd055,2026-04-25,65adf3856c4d9256,Jafel Filho,7f6ed67d3ed3c036,Cody Durden,5,15,final_holdout,True,
ef1cd6371a3f18e0,2026-04-25,3eeec2f53cebdf12,Jackson McVey,4e6738062d469256,Sedriques Dumas,2,7,final_holdout,True,
f524e42c36028de0,2026-04-25,cb696ebfb6598724,Aljamain Sterling,52c2ae6d2f2d2613,Youssef Zalal,22,12,final_holdout,True,
00bde62cac38e5e9,2026-05-02,ed7d329d7c29428d,Colby Thicknesse,37098a6e6c27fb66,Vince Morales,2,11,final_holdout,True,
2afaa97901d5587c,2026-05-02,c62fbc117d57b943,Tai Tuivasa,cdb7b38b1b357f26,Louie Sutherland,17,2,final_holdout,True,
46181797eb543a0b,2026-05-02,8ebc3a8da015d70c,Cam Rowston,f96856f9d69fd7e4,Robert Bryczek,2,2,final_holdout,True,
5c7c38dece435cde,2026-05-02,08af939f41b5a57b,Beneil Dariush,17734443a833cdf7,Quillan Salkilld,25,4,final_holdout,True,
7ac4ae301ed699ab,2026-05-02,f782f953bfe7b5f2,Jonathan Micallef,40f3cb27fc7305a1,Themba Gorimbo,2,7,final_holdout,True,
a564219e7a964aa6,2026-05-02,6747ccd6d1acd266,Shamil Gaziev,d0fd0d9ee560dae7,Brando Pericic,5,2,final_holdout,True,
afec383a96893ec5,2026-05-02,c96d9178c9ed9e62,Tim Elliott,32ab52e5de93092d,Steve Erceg,21,7,final_holdout,True,
eb6d9fef6c374830,2026-05-02,6b453bc35a823c3f,Jack Della Maddalena,7ee0fd831c0fe7c3,Carlos Prates,9,7,final_holdout,True,
edff38661bf2866b,2026-05-02,d4270315cbcf2569,Jacob Malkoun,6ac9bc2953c47345,Gerald Meerschaert,8,25,final_holdout,True,
1158a27a1a04b971,2026-05-09,887961364be5ceb3,King Green,18968f97ad34f15c,Jeremy Stephens,29,35,final_holdout,True,
1f5d0b106385b2ac,2026-05-09,d1feea7a4bdcd503,Baisangur Susurkaev,312f7d7b2b2f7de4,Djorden Santos,2,2,final_holdout,True,
22ba4f1b0aafbf82,2026-05-09,279566840aa55bf2,Alexander Volkov,fc08099550072fe4,Waldo Cortes Acosta,18,12,final_holdout,True,
303018d7459323b4,2026-05-09,b8bbdeff718dbb7d,Pat Sabatini,e1d40e8782d80bc2,William Gomis,10,6,final_holdout,True,
70f1621080b3435c,2026-05-09,767755fd74662dbf,Khamzat Chimaev,0d8011111be000b2,Sean Strickland,9,24,final_holdout,True,
770c5302e32916ea,2026-05-09,2f815ed5f8278ba6,Ateba Gautier,6967153c7edb4d87,Ozzy Diaz,4,2,final_holdout,True,
845b8653f9cf839c,2026-05-09,45f7cb591c3ab00b,Sean Brady,b9437600497350f3,Joaquin Buckley,10,16,final_holdout,True,
9d35723a53749931,2026-05-09,9d83f6da776ff7d6,Roman Kopylov,9384e71bca6c409d,Marco Tulio,11,3,final_holdout,True,
c85b530861145935,2026-05-09,17e97649403ba428,Joshua Van,4461d7e47375a895,Tatsuro Taira,10,9,final_holdout,True,
e50857173607d631,2026-05-09,d1941565abf50b16,Jim Miller,7026eca45f65377b,Jared Gordon,46,17,final_holdout,True,
e92d89cb2d69235e,2026-05-09,b62d5280966b2460,Clayton Carpenter,88be62d6c1e6dadb,Jose Ochoa,4,3,final_holdout,True,
ffcb47e17eebe6a6,2026-05-09,99bd51917728c25d,Grant Dawson,849c5d9979df5357,Mateusz Rebecki,14,7,final_holdout,True,
39417b7d07c2fd83,2026-05-16,9c442aaf149ea982,Shauna Bannon,fc0a4053eb8a3a59,Nicolle Caliari,4,2,final_holdout,True,
48cb604345f11766,2026-05-16,f14f644d41ade29f,Cody Brundage,5f61780fe5e9b6d0,Andre Petroski,15,12,final_holdout,True,
5f7111b982bcf6e3,2026-05-16,b9706f80d005036c,Ketlen Vieira,e3964ece586e0635,Jacqueline Cavalcanti,14,5,final_holdout,True,
6242cda790f2085d,2026-05-16,3e8118c1ab52f211,Tuco Tokkos,64ad3e3b0efa30bb,Ivan Erslan,3,3,final_holdout,True,
a6ec8573a9d38c51,2026-05-16,0e46690e55a8df75,Timmy Cuamba,b6c37948cb226e8c,Benardo Sopaj,4,2,final_holdout,True,
b482d4452e4d0eee,2026-05-16,e8fe9c15d348e778,Daniel Barez,29162be25ebef5f0,Luis Gurule,3,3,final_holdout,True,
b98ead4eff6bf872,2026-05-16,87f8699fdcc2c404,Alice Ardelean,9673a497a9da119a,Polyana Viana,4,11,final_holdout,True,
e4aa608124896794,2026-05-16,040a74bb0a465c54,Arnold Allen,20bccc9bb4ceb23e,Melquizael Costa,14,9,final_holdout,True,
ec32745308e2b055,2026-05-16,0f1efce7d2571d10,Nikolay Veretennikov,2558ae2e5671e318,Khaos Williams,5,10,final_holdout,True,
fc1266e2892ed111,2026-05-16,e93b04e308913c2e,Dooho Choi,b67d6bacc68d4c92,Daniel Santos,9,5,final_holdout,True,
00959e29e4a10e26,2026-05-30,d33da8a3d82bdb62,Kai Asakura,5c84f673b7bb7c15,Cameron Smotherman,2,3,final_holdout,True,
224dce2c0b03e7eb,2026-05-30,2f43a3e82661fa99,Rei Tsuruya,29162be25ebef5f0,Luis Gurule,2,4,final_holdout,True,
370ff29489150560,2026-05-30,4e30e4250cb08b61,Loma Lookboonmee,bc7d1ad49fcb2d08,Jaqueline Amorim,10,6,final_holdout,True,
423f32dd018ac218,2026-05-30,efb96bf3e9ada36f,Song Yadong,aa72b0f831d0bfe5,Deiveson Figueiredo,16,21,final_holdout,True,
a23d84f15207e459,2026-05-30,8a65fd9ba31fd3f7,Zhang Mingyang,a495f599e787614f,Alonzo Menifield,4,17,final_holdout,True,
c1c9dfd0c0952f18,2026-05-30,a845f0735bc67405,Jake Matthews,a53d30163304aa6e,Carlston Harris,23,7,final_holdout,True,
f74e4afdf6ae29d1,2026-05-30,f14cf73e51b29254,Sergei Pavlovich,17923f676f100e16,Tallison Teixeira,11,3,final_holdout,True,
20d74ed23d3e9b3a,2026-06-06,294aa73dbf37d281,Bruno Silva,5ef94841c4bc3f86,Edgar Chairez,11,6,final_holdout,True,
419fff06f338f5c6,2026-06-06,2f181c0467965b98,Brendan Allen,4144798612ef96e5,Edmen Shahbazyan,18,14,final_holdout,True,
44cfbb8c3c356c65,2026-06-06,ac026518a9b4dc0f,Jordan Leavitt,791c8437b341fba5,Joanderson Brito,9,9,final_holdout,True,
58ffa2dac4f2e7d0,2026-06-06,1e4f273069fb9e85,Fares Ziam,6c3b2525436cf5d4,Tom Nolan,10,5,final_holdout,True,
5c69b019e6deee41,2026-06-06,b1b0729d27936f2f,Belal Muhammad,01641ba5df0c69b0,Gabriel Bonfim,21,7,final_holdout,True,
5d2eedd05081ed23,2026-06-06,67c1d46f4ed16f9e,Matt Schnell,3fa97913cfd205d3,Alessandro Costa,16,6,final_holdout,True,
90940d93d6e0998f,2026-06-06,c0ac37a4a1133da9,Marcus McGhee,450bcab0968562c4,John Yannis,5,2,final_holdout,True,
98e77712f99956ff,2026-06-06,b1e5bcaad32a3cac,Priscila Cachoeira,af9efbfd63d39734,Chelsea Chandler,13,5,final_holdout,True,
b0474597b2c60482,2026-06-06,8bd4200561c77a62,Ketlen Souza,c0d5c0c95c59050b,Ariane Carnelossi,6,6,final_holdout,True,
bfe4950b3de83e9c,2026-06-06,1c23ec2f1b71be40,Iwo Baraniewski,c15fa95b9a12fde4,Junior Tafa,2,8,final_holdout,True,
c47796e11a801e12,2026-06-06,d9c6f19f958643e9,Bryce Mitchell,faf317c665546a36,Santiago Luna,12,2,final_holdout,True,
00e8d4b961a65d21,2026-06-14,35673bf5204524ee,Bo Nickal,d6c0cdd7e467c440,Kyle Daukaus,6,9,final_holdout,True,
127ba4a1ccb3d4a6,2026-06-14,f166e93d04a8c274,Diego Lopes,97cf1a2c7c5e7889,Steve Garcia,9,10,final_holdout,True,
30cdb851f6c63444,2026-06-14,955da1675ad58a50,Josh Hokit,d3df1add9d9a7efb,Derrick Lewis,3,31,final_holdout,True,
5727d5be8c373346,2026-06-14,e5549c82bfb5582d,Alex Pereira,787bb1f087ccff8a,Ciryl Gane,12,12,final_holdout,True,
60de0423ae6ed097,2026-06-14,b50a426a33da0012,Sean O'Malley,24656ef4d605c96f,Aiemann Zahabi,15,10,final_holdout,True,
7208e40818401e88,2026-06-14,54f64b5e283b0ce7,Ilia Topuria,9e8f6c728eb01124,Justin Gaethje,9,15,final_holdout,True,
9a9b30b3165b62e4,2026-06-14,9c393e836a852f30,Mauricio Ruffy,4b93a88f3b1de35b,Michael Chandler,5,7,final_holdout,True,
17d31249c9ab18af,2026-06-20,b1f21ce050035d58,Andre Lima,34b96d52db1d26e6,Kevin Borjas,4,5,final_holdout,True,
33afdd7ad43a2756,2026-06-20,5d1b7e3dd9e11074,Manel Kape,98aa60cf58071fd6,Kyoji Horiguchi,10,10,final_holdout,True,
3b4803afa824fea3,2026-06-20,253076a23d03dcd0,Allan Nascimento,0be6776db31d98ec,Mitch Raposo,5,3,final_holdout,True,
571a3eabff5c7ba7,2026-06-20,18d01f7f8338ae72,Vinicius Oliveira,8fd808923cffff82,Andre Fili,5,26,final_holdout,True,
8b809ba1880aded0,2026-06-20,96924b0019b3aff1,Gaston Bolanos,01c9e4013afce141,Michael Aswell Jr.,4,3,final_holdout,True,
aaec28fa3c0c576d,2026-06-20,41cc71cbf210e0fe,Hyder Amil,5ec591b78349ba7e,Christian Rodriguez,5,9,final_holdout,True,
afc021700481ac4e,2026-06-20,cd13728ae1151f46,Ion Cutelaba,b4b496ec2197ee3e,Navajo Stirling,20,4,final_holdout,True,
b23a1a5d35eb438a,2026-06-20,351c4ec637380ad5,Karol Rosa,5078e1dacf9d25f4,Luana Santos,12,6,final_holdout,True,
c0980a613f24accd,2026-06-20,eff9074bc066f0f2,Bia Mesquita,bd532e9a2b93870c,Melissa Mullins,2,4,final_holdout,True,
012c307c9d446c4d,2026-06-27,06734ca9d88dec3a,Shara Magomedov,595db60957de51d3,Michel Pereira,6,15,final_holdout,True,
35985895d4ef321e,2026-06-27,36b8f265bcd1b7a4,Abus Magomedov,0d65c432720accb9,Michal Oleksiejczuk,7,18,final_holdout,True,
48b1ee7ab45add4c,2026-06-27,95aff2fd8d09a5f0,Abdul Rakhman Yakhyaev,6add18754930182b,Julius Walker,2,3,final_holdout,True,
5e7f4ba1210f433d,2026-06-27,49d2a08964c5eb11,Nursulton Ruziboev,22e07d3da1aa3475,Andrey Pulyaev,5,3,final_holdout,True,
809814f03ff3140c,2026-06-27,ff62013d2fce6d13,Nazim Sadykhov,72f890c5d421e705,Matheus Camilo,6,2,final_holdout,True,
81cde317c156723b,2026-06-27,8d3273573b85be09,Asu Almabayev,814e5233e2acf2ee,Charles Johnson,7,14,final_holdout,True,
ae0a91c8f92f4758,2026-06-27,a4dc0f2b95df4cc1,Bekzat Almakhan,ffd3224638c01b57,Jean Matsumoto,3,5,final_holdout,True,
c13dc0cccef263f7,2026-06-27,c814b4c899793af6,Rafael Fiziev,2e7878927067fdca,Manuel Torres,12,6,final_holdout,True,
d83294b031502177,2026-06-27,b07aed698fba8624,Ikram Aliskerov,1e719d4b676dc19a,Brunno Ferreira,5,9,final_holdout,True,
130b325610c54a64,2026-07-11,c2299ec916bc7c56,Benoit Saint Denis,7826923b47f8d72a,Paddy Pimblett,12,8,final_holdout,True,
1b6a3b0d27654d3e,2026-07-11,3fa97913cfd205d3,Alessandro Costa,7f6ed67d3ed3c036,Cody Durden,7,16,final_holdout,True,
7765e5e779dd7dc9,2026-07-11,1091d4d957141094,Nikita Krylov,e1147d3d2dabe1ce,Robert Whittaker,21,24,final_holdout,True,
930317fde9dbc55e,2026-07-11,b1de86d835638319,Luke Riley,eee0ef3e2b14816b,Kai Kamaka III,2,5,final_holdout,True,
989760fa75321d69,2026-07-11,f4c49976c75c5ab2,Conor McGregor,150ff4cc642270b9,Max Holloway,14,32,final_holdout,True,
a26ea74f2e908842,2026-07-11,887961364be5ceb3,King Green,809bd1a871491508,Terrance McKinney,30,13,final_holdout,True,
a3ab1979192b647c,2026-07-11,6e15f63b6c2e2c15,Brandon Royval,bb2c3c3a466224af,Lone'er Kavanagh,12,4,final_holdout,True,
c572daedf2012a49,2026-07-11,65f09bacd3957381,Cory Sandhagen,bc711b6dd95c1af6,Mario Bautista,16,14,final_holdout,True,
e84c3f1f9a33fa90,2026-07-11,68d4a891e5cf2029,Tracy Cortez,2997e7fe3c9d3d4a,Wang Cong,8,5,final_holdout,True,
e9f389ba3a1e33c4,2026-07-11,d8c7c61b176e3994,Cody Garbrandt,0232cabbc30a2372,Adrian Yanez,17,9,final_holdout,True,
3bd159c1bed14700,2026-07-18,d3f89fa685bd8420,Austin Bashi,7d6ceff6747f2de2,Jose Delgado,2,4,final_holdout,True,
410e6b9e01660b35,2026-07-18,5e9ca8dd7d783a75,Alden Coria,2bd98ab77a8daa75,Stewart Nicoll,2,3,final_holdout,True,
4eff5a845db17572,2026-07-18,13a0275fa13c4d26,Jared Cannonier,a93f94c923c3a9cb,Christian Leroy Duncan,20,9,final_holdout,True,
